SYMBOL	ENTREZID	ENSEMBL	log2FoldChange	pvalue	padj	stat
SNHG5	387066	ENSG00000203875	-0.333694125545021	0.218167243878656	0.674930039623454	-1.23141619244885
SNHG6	641638	ENSG00000245910	-0.0482484821028833	0.842995285672193	0.962807860091058	-0.198063622930139
SNHG7	84973	ENSG00000233016	-0.149578733507506	0.45068029370157	0.828279201312431	-0.754281358112336
SNHG8	100093630	ENSG00000269893	-0.343561365483831	0.00186095129952488	0.0521631606084112	-3.11157034596052
SNHG9	735301	ENSG00000255198	-0.392037936123251	0.236777259207841	0.689943607908731	-1.18308046479227
SNIP1	79753	ENSG00000163877	-0.0983295684095101	0.458126305805308	0.832252098150174	-0.741935681514309
SNN	8303	ENSG00000184602	0.00741289081483678	0.94521854481737	0.988801681584507	0.0687124036985348
SNORA1	677792	ENSG00000206834	2.42740442829696	0.240198004218311	NA	1.17449202552205
SNORA10	574042	ENSG00000206811	-1.009711500156	0.267606945249972	NA	-1.10859034470023
SNORA11	677799	ENSG00000221716	-1.00029248856302	0.375597832408033	NA	-0.886036549226646
SNORA11B	100124539	ENSG00000221102	NA	NA	NA	NA
SNORA11C	100124540	ENSG00000221459	NA	NA	NA	NA
SNORA11D	100124541	ENSG00000221475	NA	NA	NA	NA
SNORA11E	101340250	ENSG00000221705	NA	NA	NA	NA
SNORA12	677800	ENSG00000212464	0.7343369379596	0.702173797616917	NA	0.382387719976391
SNORA13	654322	ENSG00000238363	-0.732546349854934	0.740333639288152	NA	-0.331411553265408
SNORA14A	677801	ENSG00000201643	1.84836611526714	0.439653010964166	NA	0.772779291696271
SNORA14B	677802	ENSG00000207181	-0.452662825113766	0.508626792346243	NA	-0.660977423070475
SNORA15	677803	ENSG00000207168	NA	NA	NA	NA
SNORA16A	692073	ENSG00000280498	0.758647772136935	0.292438619703657	NA	1.0527870102134
SNORA16B	692157	ENSG00000201544	0.243719962785762	0.950281587480667	NA	0.0623531697426675
SNORA18	677805	ENSG00000207145	-0.320288924832743	0.443096717244538	0.825449820625274	-0.766974432180828
SNORA19	641451	ENSG00000207468	NA	NA	NA	NA
SNORA20	677806	ENSG00000207392	-1.58932366355699	0.571492707831308	NA	-0.565854479996754
SNORA21	619505	ENSG00000199293	-0.487497106233468	0.477647825496124	NA	-0.710090808952321
SNORA22	677807	ENSG00000206634	-1.56158391307489	0.284864319697046	NA	-1.0694558345665
SNORA23	677808	ENSG00000201998	-0.441256570616049	0.833448974466911	NA	-0.210280217242724
SNORA24	677809	ENSG00000275994	-0.462529441981337	0.314340366475827	0.755739754831763	-1.00615634841162
SNORA25	684959	ENSG00000207112	0.370297432847438	0.785526225083266	NA	0.27212458685256
SNORA26	677810	ENSG00000212588	-0.205899128613157	0.891285924181666	NA	-0.13667723537734
SNORA27	619499	ENSG00000207051	0.497429457312402	0.612050196234797	NA	0.507149113941018
SNORA28	677811	ENSG00000272533	1.19104765250296	0.569895629656294	NA	0.56820521665943
SNORA29	677812	ENSG00000206910	-0.575059947171631	0.858369937482457	NA	-0.17844955123344
SNORA2A	677793	ENSG00000206612	2.51513039301554	0.403460788172372	NA	0.835456395608504
SNORA2B	677794	ENSG00000207313	0.707947378463969	0.861735799635721	NA	0.174164989092155
SNORA30	677813	ENSG00000206755	NA	NA	NA	NA
SNORA31	677814	ENSG00000199477	-0.367232856768678	0.613053915082816	NA	-0.505719018623082
SNORA32	692063	ENSG00000206799	-0.385822597280048	0.861804156734164	NA	-0.174078007552075
SNORA33	594839	ENSG00000200534	-0.513467715511099	0.398427957985477	0.809131654755014	-0.84443215931253
SNORA35	677816	ENSG00000208839	NA	NA	NA	NA
SNORA36A	677817	ENSG00000206948	NA	NA	NA	NA
SNORA36B	677818	ENSG00000222370	NA	NA	NA	NA
SNORA36C	100124535	ENSG00000207016	NA	NA	NA	NA
SNORA37	677819	ENSG00000207233	NA	NA	NA	NA
SNORA38	677820	ENSG00000200816	NA	NA	NA	NA
SNORA38B	100124536	ENSG00000200394	NA	NA	NA	NA
SNORA4	619568	ENSG00000263776	0.178968106281327	0.814987179837118	NA	0.233997164665682
SNORA40	677822	ENSG00000210825	-0.993182687615567	0.03581116542764	0.323170794479645	-2.09906506593626
SNORA41	619569	ENSG00000207406	0.618331371747402	0.579498459215989	NA	0.554117463585557
SNORA44	677825	ENSG00000273544	-0.10159699819017	0.839980037986417	0.962266436838854	-0.201919013005707
SNORA46	677827	ENSG00000207493	-0.489602217861909	0.819628395918788	NA	-0.228022953882335
SNORA47	677828	ENSG00000238961	NA	NA	NA	NA
SNORA48	652965	ENSG00000209582	0.937494619376801	0.474092486064921	NA	0.715836217677122
SNORA49	677829	ENSG00000208892	-0.764083624330219	0.802583680770539	NA	-0.250004742912111
SNORA51	677831	ENSG00000271798	1.38095732074245	0.121133959666587	NA	1.55003148314652
SNORA52	619565	ENSG00000199785	2.01252995100226	0.103920190092363	NA	1.62613852546847
SNORA53	677832	ENSG00000212443	-0.518595874250994	0.857423526602927	NA	-0.179654868455933
SNORA54	677833	ENSG00000207008	-0.253375534842578	0.949119074589233	NA	-0.0638130656382569
SNORA55	677834	ENSG00000201457	-1.0609400291544	0.434580612320193	NA	-0.781377309826125
SNORA56	677835	ENSG00000206693	-0.376118612070572	0.886867944271304	NA	-0.142268477833358
SNORA57	692158	ENSG00000206597	1.14714424457389	0.157845882608008	NA	1.41235356209047
SNORA58	677836	NA	NA	NA	NA	NA
SNORA59A	677885	ENSG00000239149	NA	NA	NA	NA
SNORA59B	677882	ENSG00000239149	NA	NA	NA	NA
SNORA5A	654319	ENSG00000206838	1.02728116677619	0.712082495262159	NA	0.369060681132833
SNORA5B	677795	ENSG00000200656	-0.267239623563355	0.844562517285528	NA	-0.196060877332816
SNORA5C	677796	ENSG00000201772	0.418904954226534	0.769670576139403	NA	0.292805824290606
SNORA6	574040	ENSG00000206760	0.474386248303976	0.537108171954212	NA	0.617191878490525
SNORA60	677837	ENSG00000199266	-1.63119400360841	0.325303840370246	NA	-0.983617046619473
SNORA61	677838	ENSG00000278274	0.425858010095043	0.121295284527403	0.542168229685267	1.54935966370748
SNORA62	6044	ENSG00000202363	-0.146789429979393	0.710108598021966	0.924690421194999	-0.371710242708701
SNORA63	6043	ENSG00000200320	0.0630098500264668	0.960182605529296	NA	0.0499244346692092
SNORA64	26784	ENSG00000207405	0.579064305038745	0.437018337137357	NA	0.777238049878548
SNORA65	26783	ENSG00000201302	-0.324417944892713	0.665097462264999	NA	-0.43288617759427
SNORA66	26782	ENSG00000207523	-1.87413262921655	0.248570588194818	NA	-1.15382825390734
SNORA67	26781	ENSG00000277985	0.578925083406154	0.317679086829146	0.757558122910703	0.999238670885874
SNORA68	26780	ENSG00000207166	-0.0698605163566324	0.882177170463306	0.97226932887915	-0.148209834834172
SNORA69	26779	ENSG00000206622	-0.989698631311646	0.665134733718368	NA	-0.432834876956761
SNORA70	26778	ENSG00000207165	-0.238236020112864	0.628009017708125	0.903305419691211	-0.484531072685866
SNORA70B	100124537	ENSG00000206937	NA	NA	NA	NA
SNORA70C	100124538	ENSG00000207268	NA	NA	NA	NA
SNORA70D	100379141	ENSG00000263666	NA	NA	NA	NA
SNORA70E	100379250	ENSG00000207221	NA	NA	NA	NA
SNORA70F	100337591	ENSG00000206869	NA	NA	NA	NA
SNORA70G	100379132	ENSG00000206650	NA	NA	NA	NA
SNORA71A	26777	ENSG00000225091	-0.128442809711765	0.947127831250165	NA	-0.0663140076889985
SNORA71B	26776	NA	2.85581116596967	0.165173585140172	NA	1.38788001240458
SNORA71C	677839	ENSG00000201512	2.17698323570953	0.197492377124533	NA	1.28872882672286
SNORA71D	677840	ENSG00000200354	NA	NA	NA	NA
SNORA72	26775	ENSG00000207067	NA	NA	NA	NA
SNORA74A	26821	ENSG00000200959	NA	NA	NA	NA
SNORA74B	677841	ENSG00000212402	NA	NA	NA	NA
SNORA75	654321	ENSG00000206885	0.826264711720016	0.441793722903599	NA	0.769167766698784
SNORA77	677843	ENSG00000221643	-0.0683726392876242	0.969202428980914	NA	-0.0386086208420268
SNORA78	677844	ENSG00000273587	NA	NA	NA	NA
SNORA79	677845	ENSG00000221303	NA	NA	NA	NA
SNORA7A	619563	ENSG00000207496	NA	NA	NA	NA
SNORA7B	677797	ENSG00000207088	-0.618911461561984	0.638957141046219	NA	-0.469157388503823
SNORA8	654320	ENSG00000207304	-0.0559044461874789	0.918309143212163	0.981744578995241	-0.102563839660041
SNORA80B	100302743	ENSG00000206633	NA	NA	NA	NA
SNORA81	677847	ENSG00000221420	1.27925327444243	0.539978437122245	NA	0.612845598585606
SNORA84	100124534	ENSG00000239183	NA	NA	NA	NA
SNORA9	677798	ENSG00000277184	1.76805907012198	0.151389336269456	NA	1.4346413107187
SNORD10	652966	ENSG00000238917	-0.229812350322503	0.728657524082981	NA	-0.346911876321937
SNORD100	594838	ENSG00000221500	-1.00222395353063	0.529562300095258	NA	-0.628674310023923
SNORD101	594837	ENSG00000206754	1.11629349748775	0.19723358110294	NA	1.28947333377538
SNORD102	26771	ENSG00000207500	-2.04387747819056	0.393838420132092	NA	-0.852677051983424
SNORD103A	692234	NA	NA	NA	NA	NA
SNORD103B	692235	NA	NA	NA	NA	NA
SNORD104	692227	ENSG00000199753	0.182825036000554	0.555542328609087	0.879963205218275	0.589475520788931
SNORD105	692229	ENSG00000209645	NA	NA	NA	NA
SNORD105B	100113382	ENSG00000238531	NA	NA	NA	NA
SNORD107	91380	ENSG00000276314	NA	NA	NA	NA
SNORD108	338427	ENSG00000239014	NA	NA	NA	NA
SNORD109A	338428	ENSG00000274640	NA	NA	NA	NA
SNORD109B	338429	ENSG00000239169	NA	NA	NA	NA
SNORD11	692058	ENSG00000238317	-0.0270076076785166	0.982743161211682	NA	-0.0216299265073503
SNORD110	692213	ENSG00000221116	-0.496405501903367	0.636119391231659	NA	-0.473131462717747
SNORD111	692214	ENSG00000221066	-2.19282562048831	0.51867373407846	NA	-0.645391154656755
SNORD111B	100113402	NA	NA	NA	NA	NA
SNORD113-1	767561	ENSG00000202191	NA	NA	NA	NA
SNORD113-2	767562	ENSG00000212384	NA	NA	NA	NA
SNORD113-4	767564	ENSG00000201672	NA	NA	NA	NA
SNORD113-5	767565	ENSG00000272474	NA	NA	NA	NA
SNORD113-6	767566	ENSG00000200215	NA	NA	NA	NA
SNORD113-7	767567	ENSG00000200632	NA	NA	NA	NA
SNORD113-9	767569	ENSG00000201950	NA	NA	NA	NA
SNORD114-1	767577	ENSG00000199575	NA	NA	NA	NA
SNORD114-10	767588	ENSG00000200279	NA	NA	NA	NA
SNORD114-11	767589	ENSG00000200608	NA	NA	NA	NA
SNORD114-12	767590	ENSG00000202270	NA	NA	NA	NA
SNORD114-13	767591	ENSG00000201247	-1.94317535832689	0.41085297993931	NA	-0.822393495800664
SNORD114-14	767592	ENSG00000199593	NA	NA	NA	NA
SNORD114-15	767593	ENSG00000201557	NA	NA	NA	NA
SNORD114-16	767594	ENSG00000199914	NA	NA	NA	NA
SNORD114-17	767595	ENSG00000201569	NA	NA	NA	NA
SNORD114-18	767596	ENSG00000202142	NA	NA	NA	NA
SNORD114-19	767597	ENSG00000199942	NA	NA	NA	NA
SNORD114-2	767578	ENSG00000200823	NA	NA	NA	NA
SNORD114-20	767598	ENSG00000202048	-1.1184106126563	0.784016624778764	NA	-0.274088482366288
SNORD114-21	767599	ENSG00000272344	NA	NA	NA	NA
SNORD114-22	767600	ENSG00000202293	NA	NA	NA	NA
SNORD114-23	767603	ENSG00000200406	NA	NA	NA	NA
SNORD114-24	767604	ENSG00000201899	NA	NA	NA	NA
SNORD114-25	767605	ENSG00000200612	NA	NA	NA	NA
SNORD114-26	767606	ENSG00000200413	NA	NA	NA	NA
SNORD114-27	767608	ENSG00000200636	NA	NA	NA	NA
SNORD114-28	767609	ENSG00000200480	NA	NA	NA	NA
SNORD114-29	767610	ENSG00000201689	NA	NA	NA	NA
SNORD114-3	767579	ENSG00000201839	NA	NA	NA	NA
SNORD114-30	767611	ENSG00000201318	NA	NA	NA	NA
SNORD114-31	767612	ENSG00000200089	NA	NA	NA	NA
SNORD114-4	767580	NA	NA	NA	NA	NA
SNORD114-5	767581	ENSG00000199798	NA	NA	NA	NA
SNORD114-6	767582	ENSG00000201263	NA	NA	NA	NA
SNORD114-7	767583	ENSG00000199390	NA	NA	NA	NA
SNORD114-8	767584	NA	NA	NA	NA	NA
SNORD114-9	767585	ENSG00000201240	NA	NA	NA	NA
SNORD115-1	338433	ENSG00000201831	NA	NA	NA	NA
SNORD115-10	100033447	ENSG00000201943	NA	NA	NA	NA
SNORD115-11	100033448	ENSG00000200486	NA	NA	NA	NA
SNORD115-12	100033449	ENSG00000199453	NA	NA	NA	NA
SNORD115-13	100033450	ENSG00000273835	NA	NA	NA	NA
SNORD115-14	100033451	ENSG00000199960	NA	NA	NA	NA
SNORD115-15	100033453	ENSG00000201679	NA	NA	NA	NA
SNORD115-16	100033454	ENSG00000200757	NA	NA	NA	NA
SNORD115-17	100033455	ENSG00000201482	NA	NA	NA	NA
SNORD115-18	100033456	ENSG00000200163	NA	NA	NA	NA
SNORD115-19	100033458	ENSG00000199968	NA	NA	NA	NA
SNORD115-2	100033437	ENSG00000199712	NA	NA	NA	NA
SNORD115-20	100033460	ENSG00000201969	NA	NA	NA	NA
SNORD115-21	100033603	ENSG00000199833	NA	NA	NA	NA
SNORD115-22	100033799	ENSG00000201326	NA	NA	NA	NA
SNORD115-23	100033800	ENSG00000201331	NA	NA	NA	NA
SNORD115-24	100036563	ENSG00000200398	NA	NA	NA	NA
SNORD115-25	100033801	ENSG00000199489	NA	NA	NA	NA
SNORD115-26	100033802	ENSG00000275524	NA	NA	NA	NA
SNORD115-27	100036564	ENSG00000201300	NA	NA	NA	NA
SNORD115-28	100036565	ENSG00000200801	NA	NA	NA	NA
SNORD115-29	100033803	ENSG00000199704	NA	NA	NA	NA
SNORD115-3	100033440	ENSG00000199970	NA	NA	NA	NA
SNORD115-30	100033804	ENSG00000200987	NA	NA	NA	NA
SNORD115-31	100033805	ENSG00000202188	NA	NA	NA	NA
SNORD115-32	100033806	ENSG00000200949	NA	NA	NA	NA
SNORD115-33	100033807	ENSG00000200593	NA	NA	NA	NA
SNORD115-34	100033808	ENSG00000199311	NA	NA	NA	NA
SNORD115-35	100033809	ENSG00000201992	NA	NA	NA	NA
SNORD115-36	100033810	ENSG00000202499	NA	NA	NA	NA
SNORD115-37	100033811	ENSG00000200638	NA	NA	NA	NA
SNORD115-38	100033812	ENSG00000201907	NA	NA	NA	NA
SNORD115-39	100033813	ENSG00000200564	NA	NA	NA	NA
SNORD115-4	100033441	ENSG00000200680	-1.1184106126563	0.784016624778764	NA	-0.274088482366288
SNORD115-40	100033814	ENSG00000272460	NA	NA	NA	NA
SNORD115-41	100033815	ENSG00000200478	NA	NA	NA	NA
SNORD115-42	100033816	ENSG00000201143	NA	NA	NA	NA
SNORD115-43	100033817	ENSG00000202373	NA	NA	NA	NA
SNORD115-44	100033818	ENSG00000202261	NA	NA	NA	NA
SNORD115-45	100036566	NA	NA	NA	NA	NA
SNORD115-47	100036567	NA	NA	NA	NA	NA
SNORD115-48	100033822	ENSG00000201634	NA	NA	NA	NA
SNORD115-5	100033442	ENSG00000200503	NA	NA	NA	NA
SNORD115-6	100033443	ENSG00000200812	NA	NA	NA	NA
SNORD115-7	100033444	ENSG00000278089	NA	NA	NA	NA
SNORD115-8	100033445	ENSG00000200726	NA	NA	NA	NA
SNORD115-9	100033446	ENSG00000199782	NA	NA	NA	NA
SNORD116-1	100033413	ENSG00000207063	0.637243864620966	0.508010864223888	NA	0.661938144841216
SNORD116-10	100033422	ENSG00000200661	NA	NA	NA	NA
SNORD116-11	100033423	ENSG00000206609	NA	NA	NA	NA
SNORD116-12	100033424	ENSG00000207197	-0.80186224710115	0.779971693619937	NA	-0.279355922705466
SNORD116-13	100033425	ENSG00000207137	-3.04400431469591	0.120270976824874	NA	-1.55363721602052
SNORD116-14	100033426	ENSG00000206621	2.71871731284776	0.342108164383993	NA	0.950008045862744
SNORD116-15	100033427	ENSG00000207174	-2.22818666656987	0.549869773277445	NA	-0.597955279306864
SNORD116-16	100033428	ENSG00000207263	-1.92797354268525	0.460948899203571	NA	-0.737285251511616
SNORD116-17	100033429	ENSG00000206656	NA	NA	NA	NA
SNORD116-18	100033430	ENSG00000206688	-0.0641160216780451	0.978498966099954	NA	-0.0269508120020084
SNORD116-19	727708	ENSG00000207460	NA	NA	NA	NA
SNORD116-2	100033414	ENSG00000207001	1.9306606397262	0.254797441792154	NA	1.13877396886293
SNORD116-20	100033431	ENSG00000278715	-0.159724346504333	0.875762374040601	NA	-0.156343367812144
SNORD116-21	100033432	ENSG00000277785	-0.420372215167479	0.494458319214292	0.852182866402704	-0.683235064075879
SNORD116-22	100033433	ENSG00000275127	1.02456643549013	0.417820102082035	NA	0.81020893670843
SNORD116-23	100033434	ENSG00000207375	3.32609539275513	0.18029665834619	NA	1.3398421827243
SNORD116-24	100033435	ENSG00000207279	0.734875709538804	0.382610427887005	NA	0.873096598295011
SNORD116-25	100033436	ENSG00000252326	NA	NA	NA	NA
SNORD116-26	100033438	ENSG00000251815	NA	NA	NA	NA
SNORD116-27	100033439	ENSG00000251896	2.44834328572124	0.258560616304732	NA	1.12979974355996
SNORD116-28	100033820	ENSG00000278123	-0.987272644135585	0.422847737177509	NA	-0.801490507683069
SNORD116-29	100033821	ENSG00000207245	0.117648473133451	0.958940784590042	NA	0.0514828284833432
SNORD116-3	100033415	ENSG00000207014	NA	NA	NA	NA
SNORD116-4	100033416	ENSG00000275529	0.331454019928016	0.70267638349893	NA	0.381710132544751
SNORD116-5	100033417	ENSG00000207191	NA	NA	NA	NA
SNORD116-6	100033418	ENSG00000207442	NA	NA	NA	NA
SNORD116-7	100033419	ENSG00000207133	NA	NA	NA	NA
SNORD116-8	100033420	ENSG00000207093	-1.11841061265629	0.784016624778764	NA	-0.274088482366288
SNORD116-9	100033421	ENSG00000206727	NA	NA	NA	NA
SNORD117	692233	ENSG00000201785	0.688039913952504	0.520761302272687	NA	0.642172321521009
SNORD119	100113378	NA	-1.60463506033758	0.365232101104018	NA	-0.905440437575085
SNORD11B	100113392	ENSG00000271852	NA	NA	NA	NA
SNORD12	692057	ENSG00000212304	0.230725860771408	0.824246814663737	NA	0.222086156025422
SNORD121A	100113379	ENSG00000238886	NA	NA	NA	NA
SNORD121B	101340252	ENSG00000238300	NA	NA	NA	NA
SNORD123	100113384	NA	-1.44517658902336	0.286360824166169	NA	-1.06613897317783
SNORD124	101340251	ENSG00000238793	1.02522954640496	0.800442915054889	NA	0.252773929225034
SNORD125	100113380	ENSG00000239127	NA	NA	NA	NA
SNORD126	100113391	NA	-1.6867996363043	0.52135930507288	NA	-0.641251483734707
SNORD127	100113389	ENSG00000239043	NA	NA	NA	NA
SNORD12B	100113393	ENSG00000222365	1.4134999338839	0.323861433962512	NA	0.98655378872234
SNORD12C	26765	ENSG00000209042	NA	NA	NA	NA
SNORD15A	6079	ENSG00000206941	-0.476412421813166	0.688818282664525	NA	-0.40045926231628
SNORD15B	114599	ENSG00000207445	0.440736570992175	0.632922194569349	NA	0.477617891107434
SNORD16	595097	ENSG00000199673	-3.55525445799772	0.144281937936662	NA	-1.46002960404547
SNORD17	692086	ENSG00000212232	0.532314578355329	0.0775724727877233	0.457873248361368	1.76494819462008
SNORD18A	595098	ENSG00000200623	NA	NA	NA	NA
SNORD18B	595099	ENSG00000202529	-1.1184106126563	0.784016624778764	NA	-0.274088482366288
SNORD18C	595100	ENSG00000199574	-1.1184106126563	0.784016624778764	NA	-0.274088482366288
SNORD19	692089	ENSG00000212493	0.360404944265673	0.750930527497404	NA	0.317412626688471
SNORD19B	100113381	ENSG00000238862	0.12242912167069	0.927740420153209	NA	0.0906881079744507
SNORD1A	677848	ENSG00000278261	1.02522954640496	0.800442915054889	NA	0.252773929225034
SNORD1B	677849	ENSG00000199961	-1.1184106126563	0.784016624778764	NA	-0.274088482366288
SNORD1C	677850	ENSG00000274091	1.00436081984799	0.563015310386183	NA	0.578368567844928
SNORD2	619567	ENSG00000238942	0.73164111083414	0.256042375672241	0.702433199391694	1.13579498678956
SNORD20	6082	ENSG00000207280	0.590507036145396	0.868352397988236	NA	0.16575164922361
SNORD21	6083	ENSG00000206680	-0.155988094853563	0.928882161190182	NA	-0.08925134444283
SNORD22	9304	ENSG00000277194	-0.273101449222218	0.523747593550721	0.868227604576303	-0.637579269961291
SNORD23	692091	ENSG00000221803	-0.471698204271879	0.725769616675391	NA	-0.350758389340737
SNORD24	26820	ENSG00000206611	0.0797038009597594	0.909891732042261	NA	0.113175105164243
SNORD25	9303	ENSG00000275043	-0.424459856703569	0.670623236195914	NA	-0.425292807392964
SNORD26	9302	ENSG00000276788	-0.25910228100334	0.594031693701698	0.895052344442327	-0.533002725401217
SNORD27	9301	ENSG00000275996	0.363285622298038	0.805853296924125	NA	0.245779022164282
SNORD28	9300	ENSG00000274544	0.0759957875298429	0.96352338384454	NA	0.0457325951028933
SNORD29	9297	NA	-0.708568798296287	0.314600536305511	NA	-1.00561555938285
SNORD30	9299	ENSG00000277846	-0.0916311551770367	0.841552574307436	0.962807860091058	-0.199907948001403
SNORD31	9298	NA	0.127250221996961	0.785468581396547	0.949855020559359	0.272199558362954
SNORD32A	26819	ENSG00000201675	-1.12786566841796	0.355789676397424	NA	-0.923417498083567
SNORD32B	692092	ENSG00000201330	NA	NA	NA	NA
SNORD33	26818	ENSG00000199631	-3.61898950453495	0.0972511801418796	NA	-1.6583284970507
SNORD34	26817	ENSG00000202503	0.77312584265196	0.653565232165689	NA	0.448814840553281
SNORD35A	26816	ENSG00000200259	0.843215846299405	0.2492307554982	NA	1.15221981908615
SNORD35B	84546	ENSG00000200530	0.491022669864586	0.423828632886865	0.8187236611941	0.799796635189108
SNORD36A	26815	ENSG00000199744	0.108202969049485	0.747135207982549	0.937869028605929	0.322419111190887
SNORD36B	26814	ENSG00000200831	-1.56031233567211	0.581520503341598	NA	-0.551165098005233
SNORD36C	26813	ENSG00000252542	-1.0642798945941	0.691169983204673	NA	-0.397267808770261
SNORD37	26812	ENSG00000206775	NA	NA	NA	NA
SNORD38A	94162	ENSG00000202031	-0.63204455995154	0.763180242511167	NA	-0.301307211247498
SNORD38B	94163	ENSG00000281859	1.26227706392567	0.219034759778937	NA	1.22909881401491
SNORD41	26810	ENSG00000209702	NA	NA	NA	NA
SNORD42A	26809	ENSG00000238649	4.14009471606024	0.0302639252378804	NA	2.16661889762172
SNORD42B	26808	ENSG00000238423	-0.122986515504465	0.857748176213358	NA	-0.179241376255143
SNORD43	26807	ENSG00000263764	1.07145443818272	0.0421357566778287	0.35196886467815	2.0321768395606
SNORD44	26806	NA	-0.218174880109017	0.72150500686459	0.928943503686895	-0.356448108284063
SNORD45A	26805	ENSG00000207241	1.72530729409212	0.3200765118172	NA	0.994300665485178
SNORD45B	26804	ENSG00000201487	1.02522954640496	0.800442915054889	NA	0.252773929225034
SNORD45C	692085	ENSG00000206620	1.1498366589254	0.68533784384254	NA	0.405190015204087
SNORD46	94161	ENSG00000200913	0.767701731875978	0.662535655363644	NA	0.436415003361422
SNORD47	26802	NA	-1.1184106126563	0.784016624778764	NA	-0.274088482366288
SNORD48	26801	ENSG00000201823	-0.352316225809825	0.802760663561723	NA	-0.249775892986261
SNORD49A	26800	ENSG00000277370	1.02522954827478	0.800442914696325	NA	0.252773929689017
SNORD49B	692087	NA	NA	NA	NA	NA
SNORD4A	26773	ENSG00000238578	0.161817259869051	0.783729066729969	0.948874519483241	0.274462697051106
SNORD4B	26772	ENSG00000238597	3.44444583931062	0.154482360778756	NA	1.42387603319374
SNORD5	692072	ENSG00000239195	-0.811330392154212	0.517454660044946	NA	-0.647273946886153
SNORD50A	26799	NA	NA	NA	NA	NA
SNORD50B	692088	ENSG00000275072	-1.98485438340413	0.197567865296494	NA	-1.28851179609494
SNORD51	26798	ENSG00000207047	NA	NA	NA	NA
SNORD52	26797	ENSG00000201754	0.346044997134152	0.717790749080161	NA	0.36141297614898
SNORD53	26796	ENSG00000265145	-1.70911197213244	0.673953711994018	NA	-0.420728000814512
SNORD54	26795	ENSG00000238650	-0.753538971202091	0.47464772443907	NA	-0.714937401950589
SNORD55	26811	ENSG00000264294	1.61933191789435	0.669205556748967	NA	0.427238589576523
SNORD56	26793	ENSG00000229686	-0.0798229261647338	0.947145082099297	NA	-0.0662923393800627
SNORD56B	319139	ENSG00000207444	NA	NA	NA	NA
SNORD57	26792	ENSG00000226572	-2.5193746328867	0.200557871036025	NA	-1.27996379011056
SNORD58A	26791	ENSG00000206602	-0.122662124205578	0.808427258700385	0.955806805207047	-0.242455468273956
SNORD58B	26790	ENSG00000271982	NA	NA	NA	NA
SNORD58C	100124516	NA	-0.5187159392808	0.84251608291149	NA	-0.19867614837322
SNORD59A	26789	ENSG00000207031	-1.1184106126563	0.784016624778764	NA	-0.274088482366288
SNORD59B	692090	NA	0.892923169852105	0.546140441961192	NA	0.603553641524875
SNORD6	692075	ENSG00000202314	3.27018518631928	0.159415182394615	NA	1.40704116562789
SNORD60	26788	ENSG00000206630	0.640890504328069	0.434151877823602	NA	0.782106685899845
SNORD61	26787	ENSG00000206979	NA	NA	NA	NA
SNORD62A	26786	ENSG00000235284	NA	NA	NA	NA
SNORD62B	692093	ENSG00000231587	NA	NA	NA	NA
SNORD63	26785	ENSG00000206989	-1.78414099625183	0.542546649106775	NA	-0.608966492352763
SNORD64	347686	ENSG00000276610	NA	NA	NA	NA
SNORD65	692106	ENSG00000277512	-0.214282923344828	0.933159051975981	NA	-0.0838709307878295
SNORD66	692107	ENSG00000212158	NA	NA	NA	NA
SNORD67	692108	ENSG00000212135	1.42434965992514	0.461333498218119	NA	0.736652831141852
SNORD68	606500	NA	0.480141447163963	0.482558169707056	NA	0.702194027572501
SNORD69	692109	ENSG00000212452	-0.228679462305338	0.812679007521716	NA	-0.236971361782302
SNORD7	692076	ENSG00000207297	NA	NA	NA	NA
SNORD70	692110	ENSG00000212534	NA	NA	NA	NA
SNORD71	692111	ENSG00000223224	0.890776726973454	0.775439166920607	NA	0.285267556305767
SNORD72	619564	ENSG00000212296	NA	NA	NA	NA
SNORD73A	8944	ENSG00000208797	NA	NA	NA	NA
SNORD74	619498	NA	-1.23470432153123	0.166747276824009	NA	-1.38273128048751
SNORD75	692195	NA	0.0388947651772886	0.990754359343981	NA	0.0115879514770546
SNORD76	692196	NA	-0.190994444559556	0.745589245247392	0.937122490857303	-0.324460734121458
SNORD77	692197	NA	-1.1184106126563	0.784016624778764	NA	-0.274088482366288
SNORD78	692198	NA	1.35813699283102	0.481340532545903	NA	0.70414812505687
SNORD79	26770	NA	NA	NA	NA	NA
SNORD8	319103	ENSG00000200785	1.02522954827478	0.800442914696325	NA	0.252773929689017
SNORD80	26774	NA	0.105154836427553	0.905148943737012	NA	0.119159561291292
SNORD81	26769	NA	NA	NA	NA	NA
SNORD82	25826	ENSG00000202400	NA	NA	NA	NA
SNORD83A	116937	ENSG00000209482	0.566961621753743	0.306108808229508	0.749313889477536	1.02342105561386
SNORD83B	116938	ENSG00000209480	0.206638269301388	0.77611782934494	NA	0.284381768199049
SNORD84	692199	ENSG00000265236	0.560963606518006	0.517126366996328	NA	0.647781369413263
SNORD86	692201	ENSG00000212498	NA	NA	NA	NA
SNORD87	641648	ENSG00000254341	0.0498664520048913	0.989013040845594	NA	0.0137705464353594
SNORD88A	692202	ENSG00000221241	NA	NA	NA	NA
SNORD88B	692203	ENSG00000221381	-0.393798339152613	0.717385071913529	NA	-0.3619557847894
SNORD88C	692204	ENSG00000220988	-3.23456710257919	0.210086054937591	NA	-1.25332884529153
